,index,subject_uuid,trial_id,session_start_time,lab_name,task_protocol,trial_response_time,trial_response_choice,trial_stim_on_time,trial_stim_contrast_left,trial_stim_contrast_right,trial_feedback_type,probabilityLeft,subject_nickname,institution_short,signed_contrast,trial,choice,correct,choice_right,choice2,correct_easy,rt,previous_choice,previous_outcome,previous_contrast,previous_choice_name,previous_outcome_name,repeat,institution_code,rchoice,uchoice,6,12,25,100,block,intercept,simulation_prob,task,threshold
189570,523401,18a54f60-534b-4ed5-8bda-b434079b8ab8,50,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,221.112,CCW,220.8151,0.0,0.125,1.0,50,KS014,UCL,12.5,50,1,1.0,1.0,1.0,,0.2968999999999937,1.0,1.0,25.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9146690843806631,traini,14.929503884826081
189571,523402,18a54f60-534b-4ed5-8bda-b434079b8ab8,51,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,228.062,CCW,227.6679,0.0,0.0,-1.0,50,KS014,UCL,0.0,51,1,,1.0,1.0,,0.3941000000000088,1.0,1.0,12.5,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.6605641737404705,traini,14.929503884826081
189572,523403,18a54f60-534b-4ed5-8bda-b434079b8ab8,52,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,232.366,CCW,231.9815,0.0,0.0,1.0,50,KS014,UCL,0.0,52,1,,1.0,1.0,,0.38450000000000273,1.0,-1.0,0.0,right,post_error,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.717216149380176,traini,14.929503884826081
189573,523404,18a54f60-534b-4ed5-8bda-b434079b8ab8,53,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,235.235,CCW,234.91780000000003,0.0,0.0625,1.0,50,KS014,UCL,6.25,53,1,1.0,1.0,1.0,,0.3171999999999855,1.0,1.0,0.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.8407274461273994,traini,14.929503884826081
189574,523405,18a54f60-534b-4ed5-8bda-b434079b8ab8,54,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,239.998,CW,239.53150000000002,0.125,0.0,1.0,50,KS014,UCL,-12.5,54,-1,1.0,0.0,0.0,,0.46649999999996794,1.0,1.0,6.25,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.261071514380921,traini,14.929503884826081
189575,523406,18a54f60-534b-4ed5-8bda-b434079b8ab8,55,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,243.099,CW,242.5343,0.0625,0.0,1.0,50,KS014,UCL,-6.25,55,-1,1.0,0.0,0.0,,0.5646999999999878,-1.0,1.0,12.5,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.15885791661906887,traini,14.929503884826081
189576,523407,18a54f60-534b-4ed5-8bda-b434079b8ab8,56,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,247.679,CW,247.448,0.25,0.0,1.0,50,KS014,UCL,-25.0,56,-1,1.0,0.0,0.0,,0.23099999999999454,-1.0,1.0,6.25,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.056525058866658415,traini,14.929503884826081
189577,523408,18a54f60-534b-4ed5-8bda-b434079b8ab8,57,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,250.637,CW,250.3008,0.0625,0.0,1.0,50,KS014,UCL,-6.25,57,-1,1.0,0.0,0.0,,0.33619999999999095,-1.0,1.0,25.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.15885791661906887,traini,14.929503884826081
189578,523409,18a54f60-534b-4ed5-8bda-b434079b8ab8,58,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,258.438,CCW,257.8811,0.0,0.0625,1.0,50,KS014,UCL,6.25,58,1,1.0,1.0,1.0,,0.5568999999999846,-1.0,1.0,6.25,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.5814995143439406,traini,14.929503884826081
189579,523410,18a54f60-534b-4ed5-8bda-b434079b8ab8,59,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,261.941,CCW,261.40040000000005,0.25,0.0,-1.0,50,KS014,UCL,-25.0,59,1,0.0,1.0,1.0,,0.5405999999999267,1.0,1.0,6.25,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.18540216342048807,traini,14.929503884826081
189580,523411,18a54f60-534b-4ed5-8bda-b434079b8ab8,60,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,267.139,CW,266.8976,0.25,0.0,1.0,50,KS014,UCL,-25.0,60,-1,1.0,0.0,0.0,,0.24139999999999873,1.0,-1.0,25.0,right,post_error,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.22876776837074236,traini,14.929503884826081
189581,523412,18a54f60-534b-4ed5-8bda-b434079b8ab8,61,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,270.484,CW,269.9171,0.0,0.25,-1.0,50,KS014,UCL,25.0,61,-1,0.0,0.0,0.0,,0.5668999999999755,-1.0,1.0,25.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.8141292256926564,traini,14.929503884826081
189582,523413,18a54f60-534b-4ed5-8bda-b434079b8ab8,62,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,275.565,CCW,275.2641,0.0,0.25,1.0,50,KS014,UCL,25.0,62,1,1.0,1.0,1.0,,0.3009000000000128,-1.0,-1.0,25.0,left,post_error,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.7706848680475364,traini,14.929503884826081
189583,523414,18a54f60-534b-4ed5-8bda-b434079b8ab8,63,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,279.117,CW,278.88370000000003,1.0,0.0,1.0,50,KS014,UCL,-100.0,63,-1,1.0,0.0,0.0,1.0,0.23329999999998563,1.0,1.0,25.0,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.09256420688948142,traini,14.929503884826081
189584,523415,18a54f60-534b-4ed5-8bda-b434079b8ab8,64,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,283.028,CCW,282.69730000000004,0.0,0.0625,1.0,50,KS014,UCL,6.25,64,1,1.0,1.0,1.0,,0.3306999999999789,-1.0,1.0,100.0,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.5814995143439406,traini,14.929503884826081
189585,523416,18a54f60-534b-4ed5-8bda-b434079b8ab8,65,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,293.846,CCW,293.28319999999997,0.0,1.0,1.0,50,KS014,UCL,100.0,65,1,1.0,1.0,1.0,1.0,0.5628000000000384,1.0,1.0,6.25,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.973771728758393,traini,14.929503884826081
189586,523417,18a54f60-534b-4ed5-8bda-b434079b8ab8,66,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,301.066,CCW,300.8303,0.0,0.0,1.0,50,KS014,UCL,0.0,66,1,,1.0,1.0,,0.23569999999995161,1.0,1.0,100.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.6605641737404705,traini,14.929503884826081
189587,523418,18a54f60-534b-4ed5-8bda-b434079b8ab8,67,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,308.922,CCW,308.5997,0.0,0.25,1.0,50,KS014,UCL,25.0,67,1,1.0,1.0,1.0,,0.3223000000000411,1.0,1.0,0.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9433094024800716,traini,14.929503884826081
189588,523419,18a54f60-534b-4ed5-8bda-b434079b8ab8,68,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,315.672,CCW,315.36339999999996,0.0,0.0625,1.0,50,KS014,UCL,6.25,68,1,1.0,1.0,1.0,,0.3086000000000695,1.0,1.0,25.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.8407274461273994,traini,14.929503884826081
189589,523420,18a54f60-534b-4ed5-8bda-b434079b8ab8,69,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,318.812,CW,318.53000000000003,1.0,0.0,1.0,50,KS014,UCL,-100.0,69,-1,1.0,0.0,0.0,1.0,0.28199999999998226,1.0,1.0,6.25,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.09256420688948142,traini,14.929503884826081
189590,523421,18a54f60-534b-4ed5-8bda-b434079b8ab8,70,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,324.458,CCW,324.1328,0.0,0.0,-1.0,50,KS014,UCL,0.0,70,1,,1.0,1.0,,0.3252000000000521,-1.0,1.0,100.0,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.3387411424221579,traini,14.929503884826081
189591,523422,18a54f60-534b-4ed5-8bda-b434079b8ab8,71,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,329.527,CCW,329.0963,0.0,0.0625,1.0,50,KS014,UCL,6.25,71,1,1.0,1.0,1.0,,0.43070000000000164,1.0,-1.0,0.0,right,post_error,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.873087252350696,traini,14.929503884826081
189592,523423,18a54f60-534b-4ed5-8bda-b434079b8ab8,72,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,333.106,CCW,332.6493,0.0,1.0,1.0,50,KS014,UCL,100.0,72,1,1.0,1.0,1.0,1.0,0.4567000000000121,1.0,1.0,6.25,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.973771728758393,traini,14.929503884826081
189593,523424,18a54f60-534b-4ed5-8bda-b434079b8ab8,73,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,338.727,CCW,338.29630000000003,0.125,0.0,-1.0,50,KS014,UCL,-12.5,73,1,0.0,1.0,1.0,,0.4306999999999448,1.0,1.0,100.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.261071514380921,traini,14.929503884826081
189594,523425,18a54f60-534b-4ed5-8bda-b434079b8ab8,74,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,342.557,CW,342.2825,0.125,0.0,1.0,50,KS014,UCL,-12.5,74,-1,1.0,0.0,0.0,,0.2744999999999891,1.0,-1.0,12.5,right,post_error,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.3152858605772385,traini,14.929503884826081
189595,523426,18a54f60-534b-4ed5-8bda-b434079b8ab8,75,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,348.318,CW,348.0793,1.0,0.0,1.0,50,KS014,UCL,-100.0,75,-1,1.0,0.0,0.0,1.0,0.23869999999999436,-1.0,1.0,12.5,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.026149217924616483,traini,14.929503884826081
189596,523427,18a54f60-534b-4ed5-8bda-b434079b8ab8,76,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,351.454,CCW,350.6488,0.0,0.0625,1.0,50,KS014,UCL,6.25,76,1,1.0,1.0,1.0,,0.8052000000000135,-1.0,1.0,100.0,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.5814995143439406,traini,14.929503884826081
189597,523428,18a54f60-534b-4ed5-8bda-b434079b8ab8,77,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,356.263,CCW,355.86220000000003,0.0,0.25,1.0,50,KS014,UCL,25.0,77,1,1.0,1.0,1.0,,0.400799999999947,1.0,1.0,6.25,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9433094024800716,traini,14.929503884826081
189598,523429,18a54f60-534b-4ed5-8bda-b434079b8ab8,78,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,360.776,CCW,360.2321,0.0,0.25,1.0,50,KS014,UCL,25.0,78,1,1.0,1.0,1.0,,0.5439000000000078,1.0,1.0,25.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9433094024800716,traini,14.929503884826081
189599,523430,18a54f60-534b-4ed5-8bda-b434079b8ab8,79,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,368.645,CCW,368.32900000000006,0.0,0.25,1.0,50,KS014,UCL,25.0,79,1,1.0,1.0,1.0,,0.31599999999991724,1.0,1.0,25.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9433094024800716,traini,14.929503884826081
189600,523431,18a54f60-534b-4ed5-8bda-b434079b8ab8,80,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,376.764,CW,376.49850000000004,0.125,0.0,1.0,50,KS014,UCL,-12.5,80,-1,1.0,0.0,0.0,,0.26549999999997453,1.0,1.0,25.0,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.261071514380921,traini,14.929503884826081
189601,523432,18a54f60-534b-4ed5-8bda-b434079b8ab8,81,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,379.689,CCW,379.412201,0.0,0.0,1.0,50,KS014,UCL,0.0,81,1,,1.0,1.0,,0.27679900000003954,-1.0,1.0,12.5,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.3387411424221579,traini,14.929503884826081
189602,523433,18a54f60-534b-4ed5-8bda-b434079b8ab8,82,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,384.196,CW,383.9149,0.125,0.0,1.0,50,KS014,UCL,-12.5,82,-1,1.0,0.0,0.0,,0.28110000000003765,1.0,1.0,0.0,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.261071514380921,traini,14.929503884826081
189603,523434,18a54f60-534b-4ed5-8bda-b434079b8ab8,83,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,387.709,CW,387.562,0.0,0.25,-1.0,50,KS014,UCL,25.0,83,-1,0.0,0.0,0.0,,0.14699999999999136,-1.0,1.0,12.5,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.8141292256926564,traini,14.929503884826081
189604,523435,18a54f60-534b-4ed5-8bda-b434079b8ab8,84,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,392.851,CCW,392.2983,0.0,0.25,1.0,50,KS014,UCL,25.0,84,1,1.0,1.0,1.0,,0.5527000000000157,-1.0,-1.0,25.0,left,post_error,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.7706848680475364,traini,14.929503884826081
189605,523436,18a54f60-534b-4ed5-8bda-b434079b8ab8,85,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,396.176,CW,395.82860000000005,0.0,0.0,-1.0,50,KS014,UCL,0.0,85,-1,,0.0,0.0,,0.3473999999999364,1.0,1.0,25.0,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.6605641737404705,traini,14.929503884826081
189606,523437,18a54f60-534b-4ed5-8bda-b434079b8ab8,86,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,400.13,CW,399.88140000000004,0.125,0.0,1.0,50,KS014,UCL,-12.5,86,-1,1.0,0.0,0.0,,0.24859999999995352,-1.0,-1.0,0.0,left,post_error,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.06660739153794186,traini,14.929503884826081
189607,523438,18a54f60-534b-4ed5-8bda-b434079b8ab8,87,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,403.15,CW,402.8449,1.0,0.0,1.0,50,KS014,UCL,-100.0,87,-1,1.0,0.0,0.0,1.0,0.3050999999999817,-1.0,1.0,12.5,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.026149217924616483,traini,14.929503884826081
189608,523439,18a54f60-534b-4ed5-8bda-b434079b8ab8,88,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,407.662,CW,407.3978,0.125,0.0,1.0,50,KS014,UCL,-12.5,88,-1,1.0,0.0,0.0,,0.2641999999999598,-1.0,1.0,100.0,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.08508928991624062,traini,14.929503884826081
189609,523440,18a54f60-534b-4ed5-8bda-b434079b8ab8,89,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,414.083,CW,413.7114,0.25,0.0,1.0,50,KS014,UCL,-25.0,89,-1,1.0,0.0,0.0,,0.3716000000000008,-1.0,1.0,12.5,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.056525058866658415,traini,14.929503884826081
189610,523441,18a54f60-534b-4ed5-8bda-b434079b8ab8,90,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,417.205,CCW,416.8143,0.0,0.0625,1.0,50,KS014,UCL,6.25,90,1,1.0,1.0,1.0,,0.3906999999999812,-1.0,1.0,25.0,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.5814995143439406,traini,14.929503884826081
189611,523442,18a54f60-534b-4ed5-8bda-b434079b8ab8,91,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,419.884,CW,419.6446,0.25,0.0,1.0,50,KS014,UCL,-25.0,91,-1,1.0,0.0,0.0,,0.23939999999998918,1.0,1.0,6.25,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.18540216342048807,traini,14.929503884826081
189612,523443,18a54f60-534b-4ed5-8bda-b434079b8ab8,92,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,427.085,CCW,426.7307,0.0,0.25,1.0,50,KS014,UCL,25.0,92,1,1.0,1.0,1.0,,0.35429999999996653,-1.0,1.0,25.0,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.8141292256926564,traini,14.929503884826081
189613,523444,18a54f60-534b-4ed5-8bda-b434079b8ab8,93,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,429.8,CW,429.5278,0.0625,0.0,1.0,50,KS014,UCL,-6.25,93,-1,1.0,0.0,0.0,,0.272199999999998,1.0,1.0,25.0,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.4177463209203398,traini,14.929503884826081
189614,523445,18a54f60-534b-4ed5-8bda-b434079b8ab8,94,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,432.657,CCW,432.197,0.0,0.125,1.0,50,KS014,UCL,12.5,94,1,1.0,1.0,1.0,,0.45999999999997954,-1.0,1.0,6.25,left,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.7383300543658898,traini,14.929503884826081
189615,523446,18a54f60-534b-4ed5-8bda-b434079b8ab8,95,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,439.591,CCW,439.31100000000004,0.0,0.25,1.0,50,KS014,UCL,25.0,95,1,1.0,1.0,1.0,,0.2799999999999727,1.0,1.0,12.5,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.9433094024800716,traini,14.929503884826081
189616,523447,18a54f60-534b-4ed5-8bda-b434079b8ab8,96,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,444.657,CCW,444.463801,0.0625,0.0,-1.0,50,KS014,UCL,-6.25,96,1,0.0,1.0,1.0,,0.1931989999999928,1.0,1.0,25.0,right,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.4177463209203398,traini,14.929503884826081
189617,523448,18a54f60-534b-4ed5-8bda-b434079b8ab8,97,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,449.283,CW,449.0109,0.125,0.0,1.0,50,KS014,UCL,-12.5,97,-1,1.0,0.0,0.0,,0.2721000000000231,1.0,-1.0,6.25,right,post_error,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.3152858605772385,traini,14.929503884826081
189618,523449,18a54f60-534b-4ed5-8bda-b434079b8ab8,98,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,454.411,CW,454.0634,0.0625,0.0,1.0,50,KS014,UCL,-6.25,98,-1,1.0,0.0,0.0,,0.3475999999999999,-1.0,1.0,12.5,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.15885791661906887,traini,14.929503884826081
189619,523450,18a54f60-534b-4ed5-8bda-b434079b8ab8,99,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,457.479,CW,457.3107,0.0,0.0,-1.0,50,KS014,UCL,0.0,99,-1,,0.0,0.0,,0.1682999999999879,-1.0,1.0,6.25,left,post_correct,True,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.3387411424221579,traini,14.929503884826081
189620,523451,18a54f60-534b-4ed5-8bda-b434079b8ab8,100,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,461.43,CCW,461.0802,0.0,0.25,1.0,50,KS014,UCL,25.0,100,1,1.0,1.0,1.0,,0.3498000000000161,-1.0,-1.0,0.0,left,post_error,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.7706848680475364,traini,14.929503884826081
189621,523452,18a54f60-534b-4ed5-8bda-b434079b8ab8,101,2019-08-22 14:06:34,cortexlab,_iblrig_tasks_trainingChoiceWorld5.2.9,466.847,CW,466.52720000000005,1.0,0.0,1.0,50,KS014,UCL,-100.0,101,-1,1.0,0.0,0.0,1.0,0.3197999999999297,1.0,1.0,25.0,right,post_correct,False,Lab 1,0.6673592639915136,0.9322443219254468,0.9978412406477407,1.7062161469050796,2.14597659112354,2.9485296537033445,,-0.0015498902732843944,0.09256420688948142,traini,14.929503884826081
